NAICS 	NAICS Title
81119206	CAR WASHES                                        
81119204	CAR WASHES                                        
48841006	MOTOR VEHICLE TOWING                              
81119806	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119101	AUTOMOTIVE OIL CHANGE & LUBRICATION SHOPS         
48841001	MOTOR VEHICLE TOWING                              
48841002	MOTOR VEHICLE TOWING                              
81119102	AUTOMOTIVE OIL CHANGE & LUBRICATION SHOPS         
81119802	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119804	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119807	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119805	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119816	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119822	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119821	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119813	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119815	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119809	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119803	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119801	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119812	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119808	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81119820	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
48841005	MOTOR VEHICLE TOWING                              
48841003	MOTOR VEHICLE TOWING                              
48841004	MOTOR VEHICLE TOWING                              
81119814	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
48841007	MOTOR VEHICLE TOWING                              
81119823	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
48841008	MOTOR VEHICLE TOWING                              
81119810	ALL OTHER AUTOMOTIVE REPAIR & MAINTENANCE         
81121113	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121117	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121104	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121103	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
23829029	OTHER BUILDING EQUIP CONTRACTORS                  
81121116	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121114	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121102	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121121	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121120	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121119	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121111	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121304	COMMUNICATION EQUIPMENT REPAIR & MAINTENANCE      
81121110	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121109	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81131041	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81141216	APPLIANCE REPAIR & MAINTENANCE                    
81131032	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131001	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131020	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131045	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
44314101	HOUSEHOLD APPLIANCE STORES                        
81131039	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81141227	APPLIANCE REPAIR & MAINTENANCE                    
81131033	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81141202	APPLIANCE REPAIR & MAINTENANCE                    
81141201	APPLIANCE REPAIR & MAINTENANCE                    
81121904	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81141222	APPLIANCE REPAIR & MAINTENANCE                    
81141203	APPLIANCE REPAIR & MAINTENANCE                    
81141206	APPLIANCE REPAIR & MAINTENANCE                    
81141205	APPLIANCE REPAIR & MAINTENANCE                    
81121106	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81141208	APPLIANCE REPAIR & MAINTENANCE                    
81141207	APPLIANCE REPAIR & MAINTENANCE                    
81121107	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81141209	APPLIANCE REPAIR & MAINTENANCE                    
81121909	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81141210	APPLIANCE REPAIR & MAINTENANCE                    
81121910	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81141212	APPLIANCE REPAIR & MAINTENANCE                    
81121912	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121911	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81141213	APPLIANCE REPAIR & MAINTENANCE                    
81141214	APPLIANCE REPAIR & MAINTENANCE                    
81121213	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81141215	APPLIANCE REPAIR & MAINTENANCE                    
81121303	COMMUNICATION EQUIPMENT REPAIR & MAINTENANCE      
81141218	APPLIANCE REPAIR & MAINTENANCE                    
81141220	APPLIANCE REPAIR & MAINTENANCE                    
81141219	APPLIANCE REPAIR & MAINTENANCE                    
81141223	APPLIANCE REPAIR & MAINTENANCE                    
81141224	APPLIANCE REPAIR & MAINTENANCE                    
81121302	COMMUNICATION EQUIPMENT REPAIR & MAINTENANCE      
81121301	COMMUNICATION EQUIPMENT REPAIR & MAINTENANCE      
81141204	APPLIANCE REPAIR & MAINTENANCE                    
81141221	APPLIANCE REPAIR & MAINTENANCE                    
81121207	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121210	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121214	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121902	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121901	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121211	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121915	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121209	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121202	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81121913	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121905	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121907	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81121201	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81141225	APPLIANCE REPAIR & MAINTENANCE                    
81141226	APPLIANCE REPAIR & MAINTENANCE                    
81121101	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81121105	CONSUMER ELECTRONICS REPAIR & MAINTENANCE         
81141228	APPLIANCE REPAIR & MAINTENANCE                    
81121906	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81149023	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149056	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149009	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149003	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149031	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149055	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149054	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81142002	REUPHOLSTERY & FURNITURE REPAIR                   
81142005	REUPHOLSTERY & FURNITURE REPAIR                   
81142004	REUPHOLSTERY & FURNITURE REPAIR                   
81142007	REUPHOLSTERY & FURNITURE REPAIR                   
81142006	REUPHOLSTERY & FURNITURE REPAIR                   
81142010	REUPHOLSTERY & FURNITURE REPAIR                   
81142014	REUPHOLSTERY & FURNITURE REPAIR                   
81142013	REUPHOLSTERY & FURNITURE REPAIR                   
81142015	REUPHOLSTERY & FURNITURE REPAIR                   
81142012	REUPHOLSTERY & FURNITURE REPAIR                   
81142001	REUPHOLSTERY & FURNITURE REPAIR                   
81142003	REUPHOLSTERY & FURNITURE REPAIR                   
81142009	REUPHOLSTERY & FURNITURE REPAIR                   
81142016	REUPHOLSTERY & FURNITURE REPAIR                   
81142011	REUPHOLSTERY & FURNITURE REPAIR                   
81142017	REUPHOLSTERY & FURNITURE REPAIR                   
81142018	REUPHOLSTERY & FURNITURE REPAIR                   
81142019	REUPHOLSTERY & FURNITURE REPAIR                   
81149059	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149061	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149058	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149022	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149060	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149005	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149040	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149007	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149047	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149037	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149062	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131044	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149041	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131004	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131002	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
33531213	MOTOR & GENERATOR MANUFACTURING                   
33531209	MOTOR & GENERATOR MANUFACTURING                   
33531210	MOTOR & GENERATOR MANUFACTURING                   
81149032	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
56299102	SEPTIC TANK & RELATED SERVICES                    
81149039	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
11521017	SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION          
81141211	APPLIANCE REPAIR & MAINTENANCE                    
11521001	SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION          
81141108	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
81131018	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131040	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149029	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81121917	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81149030	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149033	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149052	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
44229980	ALL OTHER HOME FURNISHINGS STORES                 
81141102	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
81149035	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131008	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131029	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131031	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131030	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
56162205	LOCKSMITHS                                        
81121916	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81141103	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
81141217	APPLIANCE REPAIR & MAINTENANCE                    
81149043	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149046	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81141105	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
81141106	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
45111074	SPORTING GOODS STORES                             
81121908	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81131034	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
45111054	SPORTING GOODS STORES                             
81131035	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149027	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131037	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149026	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81141107	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
81131021	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81121215	COMPUTER & OFFICE MACHINE REPAIR & MAINTENANCE    
81131038	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131011	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149053	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149015	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131012	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
45111047	SPORTING GOODS STORES                             
81149008	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
45111022	SPORTING GOODS STORES                             
81131016	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149019	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131003	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131019	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131009	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149034	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131013	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131022	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81141101	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
56162203	LOCKSMITHS                                        
81143004	FOOTWEAR & LEATHER GOODS REPAIR                   
81143003	FOOTWEAR & LEATHER GOODS REPAIR                   
56162202	LOCKSMITHS                                        
56162204	LOCKSMITHS                                        
81121914	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81149025	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81131017	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131026	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131027	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131028	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149028	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
56299101	SEPTIC TANK & RELATED SERVICES                    
81121918	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
71151050	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
81149001	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
45111008	SPORTING GOODS STORES                             
81131010	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131025	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131006	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131005	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131014	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131007	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81149010	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81121903	OTHER ELECTRONIC & PRECISION EQUIP REPAIR & MAINT 
81149012	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149011	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
81149002	OTHER PERSONAL & HOUSEHOLD GOODS REPAIR & MAINT   
56179001	OTHER SERVICES TO BUILDINGS & DWELLINGS           
56162201	LOCKSMITHS                                        
81131036	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131023	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131015	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
81131024	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
23822038	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
81141104	HOME & GARDEN EQUIPMENT REPAIR & MAINTENANCE      
48839010	OTHER SUPPORT ACTIVITIES FOR WATER TRANSPORTATION 
42342037	OFFICE EQUIPMENT MERCHANT WHOLESALERS             
23822042	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822043	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
23822044	PLUMBING HTG & AIR-CONDITIONING CONTRACTORS       
81131043	COML/IND MACH/EQUIP (EXC AUTO/ELCTRNC) RPR/MAINT  
51211002	MOTION PICTURE & VIDEO PRODUCTION                 
51211004	MOTION PICTURE & VIDEO PRODUCTION                 
51211003	MOTION PICTURE & VIDEO PRODUCTION                 
51211009	MOTION PICTURE & VIDEO PRODUCTION                 
51211008	MOTION PICTURE & VIDEO PRODUCTION                 
51211014	MOTION PICTURE & VIDEO PRODUCTION                 
51211010	MOTION PICTURE & VIDEO PRODUCTION                 
51211005	MOTION PICTURE & VIDEO PRODUCTION                 
51211015	MOTION PICTURE & VIDEO PRODUCTION                 
51211018	MOTION PICTURE & VIDEO PRODUCTION                 
51211016	MOTION PICTURE & VIDEO PRODUCTION                 
51211001	MOTION PICTURE & VIDEO PRODUCTION                 
51211012	MOTION PICTURE & VIDEO PRODUCTION                 
51211013	MOTION PICTURE & VIDEO PRODUCTION                 
51211007	MOTION PICTURE & VIDEO PRODUCTION                 
51211011	MOTION PICTURE & VIDEO PRODUCTION                 
51211017	MOTION PICTURE & VIDEO PRODUCTION                 
51211006	MOTION PICTURE & VIDEO PRODUCTION                 
51219110	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
33461408	SOFTWARE & OTHER PRERECORDED CD/TAPE/RCRD RPRDCNG 
51219903	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51219102	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151010	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
71151012	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219105	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151001	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
71151013	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
71151017	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
71151011	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219111	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151002	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219107	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151014	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219101	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151009	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219108	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
51219109	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
53249007	OTHER COMMERCIAL & INDUSTRIAL MACH/EQUIP RNTL/LSNG
51219104	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
51219103	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
71151016	INDEPENDENT ARTISTS, WRITERS & PERFORMERS         
51219905	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51219904	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51219906	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51219907	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51219106	TELEPRODUCTION & OTHER POSTPRODUCTION SERVICES    
51219902	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51212004	MOTION PICTURE & VIDEO DISTRIBUTION               
51212001	MOTION PICTURE & VIDEO DISTRIBUTION               
51212003	MOTION PICTURE & VIDEO DISTRIBUTION               
51212002	MOTION PICTURE & VIDEO DISTRIBUTION               
51219901	OTHER MOTION PICTURE & VIDEO INDUSTRIES           
51213101	MOTION PICTURE THEATERS (EXCEPT DRIVE-INS)        
51213102	MOTION PICTURE THEATERS (EXCEPT DRIVE-INS)        
51213202	DRIVE-IN MOTION PICTURE THEATRES                  
53223004	VIDEO TAPE & DISC RENTAL                          
53223006	VIDEO TAPE & DISC RENTAL                          
